,ID,name,name:en,landuse,addr:province,addr:city,addr:district,description,type,total,brownfield,commercial,construction,farmland,forest,grass,industrial,residential,retail,NTL,Over illumination,Tresspass,Clutter,geometry,brownfield_mean_distance,brownfield_mean_NTL,commercial_mean_distance,commercial_mean_NTL,construction_mean_distance,construction_mean_NTL,farmland_mean_distance,farmland_mean_NTL,forest_mean_distance,forest_mean_NTL,grass_mean_distance,grass_mean_NTL,industrial_mean_distance,industrial_mean_NTL,residential_mean_distance,residential_mean_NTL,retail_mean_distance,retail_mean_NTL,Over_illumination,centroid
1236,1236,合盈家园,,residential,,,,,,131.0,0.0,20.0,4.0,1.0,0.0,9.0,8.0,68.0,17.0,27.56999969482422,3382.18994140625,0.4552499346576215,0.0016719017478334,"POLYGON ((113.1043331 23.0523095, 113.1076175 23.052329, 113.1076033 23.0508636, 113.1049914 23.0508766, 113.1047083 23.0509352, 113.104595 23.0510264, 113.1044393 23.0514628, 113.1042836 23.0521011, 113.1043331 23.0523095))",,,1715.695674894128,25.834500549999994,1437.1374258662274,26.28,2252.0538166550264,20.02,,,1399.4011170827773,23.897221555555557,2148.4652878261686,27.76375,1967.2526366081856,25.29977913235294,2458.5996356834935,27.677058941176465,3382.1899880000005,POINT (113.10602815302545 23.051612069961166)
1237,1237,敏捷金谷国际,,residential,,,,,,112.0,0.0,15.0,4.0,1.0,0.0,9.0,13.0,54.0,11.0,31.975000381469727,2698.89501953125,0.3607415380762373,0.0021314695232267,"POLYGON ((113.1043359 23.0609503, 113.1047301 23.0613321, 113.1065537 23.0613554, 113.1066058 23.0596431, 113.1069799 23.0594667, 113.107172 23.0575065, 113.1042383 23.0575316, 113.1042068 23.0595453, 113.1043739 23.0595445, 113.1043359 23.0609503))",,,1914.5268745064918,25.844333666666664,2083.340820187776,26.28,2079.3976382516657,20.02,,,1998.9854333342107,23.897221555555557,2415.904267777297,22.21192307692308,2106.160459840625,24.091759092592593,2169.265578897023,23.828636545454547,2698.894992,POINT (113.10558505443342 23.059294608093058)
1238,1238,金莎华府,,residential,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,21.98500061035156,144.760009765625,0.0191408890327342,0.0021968545196583,"POLYGON ((112.9565901 23.0670184, 112.9567156 23.0663922, 112.958325 23.0665946, 112.9581211 23.0679617, 112.9572038 23.0675965, 112.9571072 23.067478, 112.9570375 23.0673102, 112.9569356 23.0671572, 112.9568176 23.0670684, 112.9565901 23.0670184))",,,,,,,,,,,,,3025.6299451307164,12.904999750000002,547.0712692505534,18.6280002,,,144.76,POINT (112.95753595882681 23.067065081353288)
1239,1239,金莎蓝湾,,residential,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,21.98500061035156,144.760009765625,0.0190531803447194,0.0022317290701373,"POLYGON ((112.9545162 23.0665304, 112.9557286 23.0669894, 112.956147 23.066945, 112.9562489 23.0669104, 112.9563509 23.0662688, 112.9557091 23.0661752, 112.9545913 23.0660122, 112.9545162 23.0665304))",,,,,,,,,,,,,3119.9709780634084,12.904999750000002,491.1369032837786,18.6280002,,,144.76,POINT (112.95546605221999 23.066489640130502)
1240,1240,银汇华庭,,residential,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,13.024999618530272,131.18499755859375,0.0201778990199365,0.0021901933230135,"POLYGON ((112.9541729 23.0685638, 112.9553584 23.0694719, 112.955455 23.0688353, 112.9558466 23.0688698, 112.9559378 23.0682282, 112.9558842 23.0680604, 112.9557983 23.0679469, 112.9543875 23.0673201, 112.9541729 23.0685638))",,,,,,,,,,,,,3214.7202404774266,12.681666333333334,602.0895825434111,18.6280002,,,131.185,POINT (112.95502824419549 23.068335364083957)
1241,1241,上林一品苑,,residential,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,20.525001525878903,144.760009765625,0.0194325230928648,0.0018983789541484,"POLYGON ((112.9572232 23.0588859, 112.9523738 23.0584615, 112.952642 23.0562403, 112.9576631 23.0568919, 112.9572232 23.0588859))",,,,,,,,,,,,,3028.124646831319,12.904999750000002,818.1601440381799,18.6280002,,,144.76,POINT (112.9549368059851 23.057608210537456)
1242,1242,锦逸豪庭,,residential,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,20.525001525878903,144.760009765625,0.0198772922508627,0.0020658712734441,"POLYGON ((112.9554529 23.0606135, 112.9571841 23.0608552, 112.957423 23.0593551, 112.9557212 23.0592512, 112.9554529 23.0606135))",,,,,,,,,,,,,2960.9430662586283,12.904999750000002,631.9873797819706,18.6280002,,,144.76,POINT (112.95645788948529 23.06002375674418)
1243,1243,佛山西站单身宿舍,,residential,,,,,,29.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,18.0,1.0,38.59000015258789,675.9599609375,0.0516611512851776,0.0018322367458953,"POLYGON ((113.0338393 23.0822585, 113.0339455 23.0817376, 113.0350851 23.0818873, 113.0366848 23.082239, 113.0365504 23.082799, 113.0338393 23.0822585))",,,2286.6975852561827,30.1900005,,,,,,,,,3717.9230629162416,19.252499999999998,2328.8044350219957,23.465278055555554,3071.567605004832,24.17,675.9600069999999,POINT (113.03527127743172 23.082246321299742)
1244,1244,深业城,,residential,,,,,,95.0,0.0,7.0,30.0,0.0,0.0,2.0,10.0,42.0,4.0,20.630001068115234,1872.2449951171875,0.2735968119662352,0.0019729668302881,"POLYGON ((113.2103054 22.923776, 113.2089204 22.9228411, 113.2076816 22.9215021, 113.2073891 22.920892, 113.2087483 22.9200521, 113.2115102 22.9202378, 113.2122196 22.9205066, 113.2103054 22.923776))",,,1888.870198977071,19.579285857142857,1947.70838956665,18.5373333,,,,,1927.3064548651728,25.957500500000002,2622.067028517721,16.279,1882.67109323584,20.283452523809526,1732.857524021268,28.114999749999996,1872.2450059999999,POINT (113.20980693687251 22.92151925662136)
1245,1245,深业城,,residential,,,,,,95.0,0.0,7.0,31.0,0.0,0.0,2.0,10.0,42.0,3.0,32.519996643066406,1872.655029296875,0.2784622059295956,0.0020437186118385,"POLYGON ((113.2105632 22.9248187, 113.2104523 22.9244644, 113.2104915 22.9242903, 113.2105893 22.923924, 113.2127994 22.9203212, 113.2157788 22.92127, 113.2122128 22.9256158, 113.2118495 22.9258301, 113.2116509 22.9257334, 113.2105632 22.9248187))",,,1986.175848445871,19.579285857142857,1969.1578980849908,18.498387064516127,,,,,1674.8291977532867,25.957500500000002,2591.150778517206,16.279,1960.6971215212902,20.283452523809526,1313.6898363995933,31.846666999999997,1872.655008,POINT (113.2128137564445 22.922913808423434)
1246,1246,雅居乐英伦首府,,residential,,,,,,81.0,0.0,5.0,29.0,0.0,0.0,2.0,2.0,39.0,3.0,22.61000061035156,1696.72998046875,0.2545506924083696,0.0016967962802077,"POLYGON ((113.2053015 22.9412499, 113.2032674 22.9392866, 113.2029153 22.9392386, 113.2012007 22.9407756, 113.2012594 22.9410518, 113.2032152 22.942985, 113.203486 22.9430245, 113.2052895 22.9414959, 113.2053015 22.9412499))",,,1619.241265218937,19.6240002,1937.169269949187,19.904137827586208,,,,,1511.4849928939934,25.957500500000002,2807.5534972596247,15.9000005,1689.2509432413237,20.71192325641026,1450.861365331845,31.846666999999997,1696.730011,POINT (113.20324506125212 22.941122565929767)
1247,1247,海琴水岸,,residential,,,,,,87.0,1.0,6.0,31.0,0.0,0.0,2.0,2.0,41.0,3.0,18.4950008392334,1808.2647705078125,0.2721420171246792,0.0018371173391917,"POLYGON ((113.2057895 22.9409612, 113.2055287 22.9409853, 113.2034164 22.938998, 113.2034751 22.9387878, 113.2048181 22.9376111, 113.205105 22.937593, 113.2072368 22.9395683, 113.2072694 22.9397665, 113.2057895 22.9409612))",2990.0852956242134,21.525,1708.1276784521572,19.921666833333333,1992.6061360024867,19.638225709677418,,,,,1191.9801799957454,25.957500500000002,2766.1256763592633,15.9000005,1669.523359599058,20.604878219512194,1111.7615981349775,31.846666999999997,1808.2650109999997,POINT (113.20533313155448 22.939290496873227)
1248,1248,美的绿城凤起兰庭,,residential,,,,,,70.0,0.0,4.0,24.0,0.0,0.0,2.0,1.0,35.0,3.0,18.18000030517578,1488.6448974609375,0.2299729707395082,0.0015476767394187,"POLYGON ((113.205281 22.9447496, 113.205118 22.9447496, 113.2037228 22.9435309, 113.2036968 22.9432007, 113.2054831 22.9417297, 113.2057765 22.9417177, 113.2071586 22.9430085, 113.2070934 22.9432547, 113.205281 22.9447496))",,,1340.1470889153775,20.01000025,1768.5640198645785,20.329791541666665,,,,,1442.9227825691544,25.957500500000002,1979.8951352790043,12.455,1669.7339664437961,20.75457162857143,1501.5874990488755,31.846666999999997,1488.6450099999997,POINT (113.20540659100612 22.943218314149345)
1249,1249,林上湾,,residential,,,,,,70.0,0.0,5.0,24.0,0.0,0.0,2.0,1.0,34.0,3.0,21.720001220703125,1483.954833984375,0.223125467696152,0.0014700670871395,"POLYGON ((113.1981473 22.9417823, 113.1971203 22.9407492, 113.1989251 22.9393354, 113.1991647 22.9393147, 113.2001832 22.9402803, 113.1981473 22.9417823))",,,1971.8546584228527,19.6240002,1774.0985189232294,20.063333291666666,,,,,1989.9464206134753,25.957500500000002,1146.6365372154094,12.455,1534.923696196169,20.883382558823527,1837.430175092789,31.846666999999997,1483.9550119999997,POINT (113.19863812813972 22.9405080909675)
1250,1250,美的壹号公馆,,residential,,,,,,66.0,0.0,5.0,23.0,0.0,0.0,2.0,1.0,31.0,3.0,19.145000457763672,1405.9449462890625,0.2160744722990769,0.0014584480916412,"POLYGON ((113.1987229 22.9425699, 113.1981313 22.941832, 113.2002057 22.9403492, 113.2006251 22.9407492, 113.2005876 22.9409975, 113.1987229 22.9425699))",,,1943.3050371254096,19.6240002,1727.3982406303726,20.149565173913043,,,,,1943.88699473628,25.957500500000002,1244.6421598024294,12.455,1459.6226480959228,20.97112925806452,1826.5243190951685,31.846666999999997,1405.945012,POINT (113.19940151184717 22.941443318982092)
1251,1251,碧海云天,,residential,,,,,,82.0,1.0,6.0,30.0,0.0,0.0,2.0,1.0,38.0,3.0,14.344999313354492,1719.8248291015625,0.2510169636021079,0.0017400565427389,"POLYGON ((113.207502 22.9426666, 113.2072699 22.9426769, 113.2060042 22.9415218, 113.206008 22.9413114, 113.2076106 22.9399321, 113.2078802 22.9402355, 113.2080936 22.9413838, 113.2085093 22.9418838, 113.207502 22.9426666))",2646.909489746509,21.525,1624.6444647509686,19.921666833333333,1977.490371672541,20.0729999,,,,,1125.5727528955226,25.957500500000002,2172.222848570472,12.455,1708.8103032125337,20.586842289473687,1192.4514448220034,31.846666999999997,1719.8250099999998,POINT (113.2072907241397 22.94141829270862)
1252,1252,合景天玺,,residential,,,,,,65.0,0.0,4.0,22.0,0.0,0.0,2.0,2.0,31.0,3.0,19.145000457763672,1390.5150146484375,0.222179186035968,0.0015055255231841,"POLYGON ((113.200891 22.9451813, 113.2002497 22.9445541, 113.1993018 22.94342, 113.1990067 22.9428764, 113.2009137 22.9410837, 113.2030818 22.9431273, 113.2030761 22.9433938, 113.200891 22.9451813))",,,1755.440024926382,20.01000025,1670.632727674816,20.685909045454547,,,,,1865.0330335721646,25.957500500000002,3305.892291558048,11.625,1538.751200155419,20.977742161290326,1819.223117409632,31.846666999999997,1390.5150119999998,POINT (113.20100945139161 22.943141819210865)
1253,1253,美的领贤公馆,,residential,,,,,,58.0,0.0,4.0,22.0,0.0,0.0,2.0,3.0,23.0,3.0,16.75,1166.89990234375,0.1614608412175696,0.0018452850747024,"POLYGON ((113.1983367 22.9509354, 113.1997459 22.9497219, 113.1980758 22.9481358, 113.1968241 22.9492558, 113.1983367 22.9509354))",,,2371.121285835137,20.01000025,1584.2258475598915,19.504545318181815,,,,,2606.618359507784,25.957500500000002,3440.073648833825,13.656666666666666,1771.051876156012,18.91152182608696,2643.5780709070345,31.846666999999997,1166.9000049999997,POINT (113.19826062028851 22.949524502554294)
1254,1254,北岸美庐,,residential,,,,,,72.0,0.0,7.0,13.0,2.0,0.0,1.0,2.0,45.0,2.0,25.80500030517578,1513.35498046875,0.2027498159260131,0.0021875832704486,"POLYGON ((113.0742714 22.9460218, 113.0742714 22.9451876, 113.0776543 22.9450911, 113.0776297 22.945965, 113.0742714 22.9460218))",,,1678.5629524887026,19.430714285714284,2072.1119484579353,15.296153615384613,3836.4428743873395,7.4399999999999995,,,1926.7926864702426,16.805,2316.6439882743953,14.395,1981.6295221975383,23.729111088888885,1118.9414870255328,25.1024995,1513.354995,POINT (113.07596958423424 22.945565574642036)
1255,1255,保利拉菲,,residential,,,,,,80.0,0.0,6.0,14.0,2.0,0.0,1.0,2.0,52.0,3.0,24.815000534057617,1667.280029296875,0.2715726580737236,0.00215249030008,"POLYGON ((113.0756433 22.9540246, 113.0768943 22.9532756, 113.0766108 22.9529408, 113.076389 22.952606, 113.0762842 22.9521861, 113.0762349 22.951596, 113.0762287 22.9510116, 113.0746697 22.9510456, 113.07483 22.9519024, 113.0749285 22.9525777, 113.0750518 22.9531451, 113.0753229 22.9536444, 113.0756433 22.9540246))",,,1654.8263160052345,19.01666666666667,1835.396814359785,14.988571214285713,3146.991566840235,7.4399999999999995,,,2453.415874106821,16.805,1496.4142939859703,14.395,1631.6754858181457,23.374711557692308,1662.3269230788635,22.459999666666665,1667.279997,POINT (113.07567146823031 22.95240002582314)
1256,1256,保利中嘉花园,,residential,,,,,,76.0,0.0,6.0,13.0,2.0,0.0,1.0,2.0,49.0,3.0,33.13999938964844,1586.67529296875,0.2350958241753429,0.0022025706877108,"POLYGON ((113.0746451 22.9508732, 113.0755356 22.9508485, 113.0757073 22.95073, 113.0756268 22.9488183, 113.0742267 22.9487936, 113.0746451 22.9508732))",,,1560.0600873371113,19.01666666666667,1857.3791829958839,14.711538230769229,3363.2489870221707,7.4399999999999995,,,2296.5246178457455,16.805,1773.9617990678935,14.395,1766.6441021449953,23.54020408163265,1792.952065142353,22.459999666666665,1586.6749960000002,POINT (113.07504195002305 22.949782867651223)
1257,1257,星际半岛,,residential,,,,,,64.0,0.0,6.0,13.0,2.0,0.0,0.0,3.0,38.0,2.0,14.010000228881836,1320.8599853515625,0.1946542129581737,0.0022369059950304,"POLYGON ((113.0703643 22.9483173, 113.0696691 22.9473627, 113.0695919 22.9467674, 113.0739094 22.9465727, 113.0739866 22.9484783, 113.07382 22.948643, 113.0719458 22.9489987, 113.0717262 22.9482986, 113.0703643 22.9483173))",,,1561.2435313300084,19.01666666666667,1990.2043657018671,15.24153823076923,3442.7402934533075,7.4399999999999995,,,,,2249.5443399272112,12.826667,1914.9422867085275,23.817236736842098,1450.4486120675617,25.1024995,1320.859993,POINT (113.07204867857321 22.947615815825085)
1258,1258,保利滨湖二期,,residential,,,,,,61.0,2.0,6.0,23.0,11.0,0.0,1.0,4.0,8.0,0.0,20.190000534057617,1160.5550537109375,0.1522665560960474,0.0013288768106781,"POLYGON ((113.2387297 23.0173886, 113.2388745 23.0177109, 113.239108 23.0177668, 113.2393462 23.0178141, 113.2398458 23.0178055, 113.2398599 23.0184244, 113.2397925 23.0191426, 113.2396544 23.0194818, 113.2395423 23.0196666, 113.2372116 23.019694, 113.2372117 23.0177729, 113.2387297 23.0173886))",1492.4971408746105,17.235,1245.3284453615324,21.605833333333337,1744.0205152820174,17.07913052173913,2438.1312623079075,17.784545454545455,,,1688.1288332680624,28.23,1851.4550859967499,20.215000000000003,2090.6769394815483,21.050624874999997,,,1160.5550000000003,POINT (113.23848362525878 23.01864793396037)
1259,1259,龙光玖龙湾,,residential,,,,,,46.0,0.0,4.0,0.0,0.0,0.0,1.0,19.0,21.0,1.0,19.55500030517578,976.7300415039062,0.1480533571140857,0.0014624966135162,"POLYGON ((113.0417871 23.0168358, 113.0431759 23.0150639, 113.0405077 23.0132093, 113.039115 23.0150809, 113.0417871 23.0168358))",,,1652.1126054441866,21.41875075,,,,,,,404.8461388178627,16.885,1815.805868182154,22.00657894736842,1751.4216884370298,20.73952376190476,1529.5288798072163,20.515,976.7300019999998,POINT (113.04114024737738 23.01503919388836)
1260,1260,融创望江府,,residential,,,,,,49.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,23.0,1.0,17.020000457763672,997.2999877929688,0.1408289834045002,0.0015629989826553,"POLYGON ((113.0374574 23.0174573, 113.039836 23.0188298, 113.0400886 23.0188525, 113.040329 23.0186937, 113.0416538 23.0170036, 113.0387453 23.015149, 113.0372664 23.0173042, 113.0374574 23.0174573))",,,1236.6187819985025,21.205000666666667,,,,,,,735.0282451190648,16.885,2120.4103968251484,20.820714285714285,1890.0167533618585,19.958695652173912,1712.003416185639,20.515,997.300002,POINT (113.03942741559628 23.017093863397278)
1261,1261,悦珑水岸,,residential,,,,,,76.0,0.0,9.0,0.0,5.0,0.0,5.0,12.0,23.0,12.0,15.850000381469728,1379.6251220703125,0.2565434110255208,0.001088455695809,"POLYGON ((112.9757417 22.9676346, 112.9790854 22.9676346, 112.9792255 22.9675271, 112.9792535 22.9673551, 112.9792348 22.9657298, 112.9791041 22.9656137, 112.9778899 22.9652783, 112.9777591 22.9655578, 112.9776424 22.9656911, 112.9774836 22.9657341, 112.9773341 22.9656911, 112.9769886 22.9655578, 112.9758678 22.965317, 112.9757277 22.9655148, 112.9757417 22.9676346))",,,1525.7111016626798,22.383333888888888,,,976.7057448770223,14.76,,,677.4341592754688,15.590000400000003,1510.741441017799,17.675416833333333,1667.9853343735838,18.69543513043478,1387.059103157484,18.092500333333334,1379.625024,POINT (112.97747074978405 22.96656059946512)
1262,1262,佛山机场宿舍,,residential,,,,,,80.0,0.0,6.0,0.0,2.0,0.0,0.0,45.0,19.0,3.0,10.239999771118164,1253.47509765625,0.1622425907757165,0.0006728121568624,"POLYGON ((113.0646462 23.0765664, 113.0648339 23.0766108, 113.0649279 23.0762723, 113.0647167 23.0761472, 113.064428 23.0760462, 113.0643404 23.0763049, 113.0647025 23.0764036, 113.0646462 23.0765664))",,,1940.345949964283,19.100833499999997,,,2679.0953219302905,16.700000000000003,,,,,1553.0974123764133,12.526333355555558,1920.2607783352125,21.063158315789476,1419.9757526512306,17.078333333333333,1253.475011,POINT (113.0646560589572 23.07630524660554)
1263,1263,通信小区,,residential,,,,,,83.0,0.0,6.0,0.0,2.0,0.0,0.0,46.0,21.0,3.0,10.239999771118164,1335.405029296875,0.1704259224085338,0.0008225082402189,"POLYGON ((113.0630968 23.0754804, 113.0628935 23.0754255, 113.0630167 23.0749067, 113.0632018 23.0749465, 113.0632571 23.0747083, 113.0640335 23.0748869, 113.0637838 23.0756581, 113.0630968 23.0754804))",,,1904.1654135145843,19.100833499999997,,,2698.4850089366346,16.700000000000003,,,,,1687.7583297742149,12.58858695652174,1938.9791864725498,22.225714619047622,1292.7155838486265,17.078333333333333,1335.4050089999998,POINT (113.06347027456499 23.07517871877113)
1264,1264,依云华府,,residential,,,,,,36.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,21.0,3.0,20.345001220703125,807.989990234375,0.1182276016964027,0.0016442277170507,"POLYGON ((113.0464724 23.0793573, 113.0464326 23.0772822, 113.0466571 23.0769354, 113.0469246 23.0768562, 113.0504777 23.0768528, 113.0505095 23.0793846, 113.0464724 23.0793573))",,,1676.197970775289,28.94333366666667,,,,,,,,,2322.0260732423208,23.18000033333333,1703.52531603086,23.07500038095238,2624.762711367541,17.078333333333333,807.9900109999999,POINT (113.04848829346 23.07811968325909)
1265,1265,力迅城筑,,residential,,,,,,39.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,24.0,3.0,20.345001220703125,881.3199462890625,0.1262988235734769,0.0019115286904483,"POLYGON ((113.0445633 23.0767468, 113.0444903 23.0748788, 113.0462341 23.0749086, 113.0461978 23.0767265, 113.0445633 23.0767468))",,,1447.395733841616,28.94333366666667,,,,,,,,,2768.1415136955184,23.18000033333333,1700.2513193572568,23.246041958333336,2771.3717498225924,17.078333333333333,881.3200099999999,POINT (113.04536747328706 23.075805271720363)
1266,1266,V公馆,,residential,,,,,,32.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,25.459999084472656,786.4749755859375,0.0958763677864973,0.0018359964058378,"POLYGON ((113.0364285 23.0770862, 113.0369169 23.0776723, 113.0372779 23.077809, 113.0375611 23.0778025, 113.0398191 23.0769495, 113.038998 23.075621, 113.0364285 23.0770862))",,,1922.2030597923485,28.94333366666667,,,,,,,,,3805.097351076056,22.62833333333333,1948.458216106364,24.533409363636363,,,786.475008,POINT (113.0381849874242 23.0768476915589)
1267,1267,中海凤凰熙岸,,residential,,,,,,61.0,0.0,2.0,0.0,0.0,0.0,1.0,27.0,28.0,3.0,23.81999969482422,1224.3851318359375,0.1892423076557451,0.0017283921923799,"POLYGON ((113.0562751 23.0079018, 113.0562913 23.0079611, 113.0563207 23.0080073, 113.0563538 23.0080377, 113.0563937 23.0080565, 113.0571058 23.0082484, 113.0582278 23.0084205, 113.0592849 23.0084963, 113.0596833 23.007239, 113.0601508 23.0071791, 113.0602565 23.006775, 113.0563049 23.0057459, 113.0562751 23.0079018))",,,1604.3337748960228,19.177501,,,,,,,1864.9979179696995,16.885,1791.7554354738716,21.188518444444444,1681.8278553106645,19.38142846428571,2679.3607506448375,18.125,1224.384997,POINT (113.05794889940353 23.007215743586865)
1268,1268,中海金沙里,,residential,,,,,,44.0,0.0,5.0,7.0,3.0,2.0,0.0,2.0,23.0,0.0,19.95499992370605,1007.0599365234376,0.1494866732235001,0.0017268901214273,"POLYGON ((113.2001159 23.1856292, 113.2005554 23.1856512, 113.2007605 23.1847383, 113.2009794 23.1842498, 113.2013591 23.1835583, 113.2012925 23.1827756, 113.2008753 23.1826013, 113.2005626 23.1827184, 113.1996083 23.1826989, 113.1993808 23.1825873, 113.199138 23.1829918, 113.1991911 23.1840379, 113.1994566 23.1843517, 113.1995552 23.1847841, 113.199798 23.1848678, 113.2000408 23.1852165, 113.2001159 23.1856292))",,,1798.6009274934836,25.2270004,2289.7086909040213,26.201427999999996,1777.1957566257006,15.44,1434.3681903084057,16.372500000000002,,,1747.3143073024446,17.172499000000002,1477.744588555692,23.96130426086956,,,1007.059995,POINT (113.20022616570222 23.183836213783703)
